"Name","ID","Website","Email Address","email_addresses_non_primary","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified by","Created by","Deleted","Longitude","Address","Geocode Status","Latitude"
"North Edge","e035287c-2d00-7377-b3dd-68f1ff32ed93","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Telenor","e0b76113-b9bf-af22-b777-68f1ff5d0024","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Stebra","e11ba9df-5dee-edd2-a0ce-68f1ffed6a87","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"HOPPR","e11c1192-37b0-975e-e1f6-68f1ff768e60","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"CBC","e13a960d-677b-5368-aff2-68f1ff266589","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Bradmax","e19b4c53-508b-29b3-f140-68f1ff7d792d","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Strix","e1c8a596-c2e8-1034-4e87-68f1ff15f41e","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Net Insight","e251428d-5bb4-59bf-dd92-68f1ff59e65f","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Royal Opera House","e259ede6-25bf-a68f-3869-68f1ff84066d","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"MPA","e363299d-36e9-8422-c7b5-68f1ff8d85b3","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Drylab","e3a26a41-a7b9-f42b-ec16-68f1febdad00","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"The Chimney Pot","e452e12e-9a39-a009-1aed-68f1ff5e6bc0","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Industrifonden","e52bbbbb-7501-e825-cada-68f1ff6fb256","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Solidsport","e54eb821-cbc0-c225-a11d-68f1ff11e221","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"SRG SSR","e599c2cd-c30c-aaed-7332-68f1ff5b3bd8","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"MediaKind","e5d3ce6d-676c-146f-9809-68f1ff1fa849","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Joyn","e644affb-fdb6-b75b-a037-68f1ff3f73d1","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Pixlo","e6860c15-a1be-8ce1-3096-68f1ffb254fb","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Tobii","e6898e6e-536d-b0ea-d265-68f1ff620a7a","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Nielsen","e758f761-da88-3086-2d0f-68f1ff278809","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"RTE","e7da40dc-f515-bb93-5fb7-68f1ffe9f72a","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Amagi","e7dec391-2163-854f-a16f-68f1ff50fcc7","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Deutsche Telecom","e7e2fb7f-1c7f-e808-c4f3-68f1ffaf6ea1","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Akamai","e874855f-bdb7-0198-989e-68f1fe6c1f97","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Vizrt","e87bff16-a079-4660-cdb1-68f1ffaa11c4","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Sandvik","e93d38e2-e1c9-f3e9-7190-68f1ff86d7a0","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Ease Live","e9fc2560-9263-58f1-cf84-68f1ff703693","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Exertis Ztorm","e9ffd1f1-875d-fd76-e395-68f1fe5e18ae","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"3DICC","ea2125bf-b4bd-abda-c7b7-68f1fe971b97","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Vodafone Iceland","ea223b3b-c862-1345-2fd7-68f1ff58cee4","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Strategico TV","ea63b84f-8601-1671-cfe9-68f1ff362574","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"DIAGNAL","ea8bd828-bb1b-a28e-2cb9-68f1ff33b9b7","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Hawk Ventures","eae60cd4-2798-f756-b816-68f1ffd31c9b","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Broadpeak","eaf7ee9b-898f-fc5e-59a8-68f1fe58ac0f","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Bulsatcom","eb130361-7599-8305-6c4b-68f1ff7a3b94","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"TET","eb350b0d-77c7-dbf2-7ede-68f1ff18a2b1","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Lead Innovative Concepts Limited","eb3c1c03-bf12-684e-5a0f-68f1ff7113f5","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Around","eb58ba19-1f3d-1d8a-8a92-68f1fe28b113","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Zahn AS","ec68cb67-eae0-66cd-1970-68f1ff360d9f","","","","","","","","","","","","","","","","","","","","","","","","","","","","jonasbirme","5548ec37-5d60-9e14-3d62-68ff5722bdc6","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Two Circles","ecf19a17-e715-433d-a660-68f1ffd778b0","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"GB Sports Media","ed3abd91-29d4-f240-72eb-68f1ff1ecb88","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Fellowmind","ed4fd391-d8ae-a2e7-9a07-68f1fffa61f7","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Walvis Participaties","eda62986-a669-a924-ab10-68f1ff7f1768","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Symphony","ee2d86b6-7dc4-f49a-b191-68f1fffcdfef","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Proelia","ee55894f-5d04-a079-13bb-68f1ffcdc445","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Yahoo","ef19889b-a8c7-d1f9-ecb5-68f1ffe1a640","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"TT Nyhetsbyrån","ef430077-cfff-a1e2-d066-68f1fffd804b","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Kinnevik","ef760ccd-f89b-026a-98a7-68f1ff80bf2e","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Metronome Post","efb9b4b1-648d-3e65-3596-68f1fffc9e1b","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"MotionSpell","eff5e102-c472-f5ea-cee9-68f1fffb760e","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Rikstoto","f040f7b9-4fa3-b33a-3cde-68f1fff4cc1f","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Varnish","f07f09f4-bd46-37c4-bcd0-68f1ff019c14","","","","","","","","","","","","","","","","","","","","","","","","","","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Nwise","f0824cd7-0074-fc37-7f58-68f1ff8c8efd","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"West Media Systems","f0ebb874-beda-9905-5e53-68f1ff1aef39","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Bright Story AB","f12234ea-fb10-264c-54b3-68f1ff770531","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Ogury","f214741f-21e2-1bfe-78b5-68f1ffd8677b","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Suitest","f21dd9ba-5be3-7fac-2916-68f1ff7a7634","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Visionular","f233441a-1a3d-e439-7de6-68f1ff31d745","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Harmonic","f267284b-c1bb-661b-cfa1-68f1ff3d25b0","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"LALIGA","f26c07c9-1045-d0ab-c962-68f1ff110fb2","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Red Bull Media House","f2c57dbc-82cc-a9ca-a3f6-68f1ffe842a7","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Wowza","f33869f8-c02c-2fdc-bccc-68f1ff349c61","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/31/2025 20:16","aa965b03-becb-7821-8519-68ff576136fb","1","0","0,00000000","","","0,00000000"
"OSN","f56308b0-a972-5a75-9fc0-68f1ffaf46ed","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Delta Sigma consultancy","fb9902a0-a510-28b6-11fa-68f1fe569cc5","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"The Meadowdale Group","fc5004f8-3ce3-2d45-3feb-68f1ff19fa43","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
